game_id,game_fmt,game_type,field_content,game_length,name1,name2,result_type,winner
ultimate_lightning-2005.10-6639,.xml,ultimate lightning,MBIBDAAAAAEHEDGAAAAAJCDFHAAAAALKGDFAAAAAAA__AA__AAAA__AA__AAAROURPATSAPWAAXSAAVPATAAAAAAAAQNPYNQAAAA,184,Player 1,Player 2,1,2
ultimate.2003.05.22.234,.gsn,ultimate lightning,EEFDDAHAABDGAAAAAHAMAAAAADAABAIGCALKAAJFAA__AA__AAAA__AA__AAXWAAVPAAUANATOAAAQAPYAAAAAAAQAAPASPTSNRR,49,red,blue,1,1
ultimate.2003.10.30.1583,.gsn,ultimate lightning,ADDBDGDBFAAACEAAMGAAAAAAAEAAAAAFIKHJLHAAAA__AA__AAAA__AA__AAQRAAAAAAWXTSAASTAAAANOVAAAAAUPQNRAPPAAPY,133,red,blue,1,1
ultimate.2003.09.25.4797,.gsn,ultimate lightning,ADEBDDFMBDAAALAAHCAIGAAHAAAAKEAAJAFAAAGAAA__AA__AAAA__AA__AAVRWXURSAASTPOTAPAAAAAAQPQAAAAAAANYNAAAPA,243,red,blue,1,1
ultimate_lightning-2005.11-3478,.xml,ultimate lightning,DEAAADADBBEAACAAAAIMKAAHAAHDALGFAAFAAAGJAA__AA__AAAA__AA__AAAAAAAASARAAAUXSPQNAAAPTVAAWAAARANYOTPQAP,205,Player 1,Player 2,1,1
ultimate.2003.07.12.476,.gsn,ultimate lightning,MHABDDKADAHALCAAAJAEBGAAFGAAFAEADAAAAIAAAA__AA__AAAA__AA__AAQAAASRTPQXAAAAAAAORNAATAUAAWPNAVAPAPAASY,108,red,blue,3,2
ultimate_lightning-2006.5-4791,.xml,ultimate lightning,MBEJEAAAAABDCFFAAAAADKIGGAAAAALDHHDAAAAAAA__AA__AAAA__AA__AAAAAAVPQRPSAAAAYTAUAWAAAANNAXAPAAAAPQRSOT,17,Player 1,Player 2,1,1
ultimate_lightning-2005.9-6558,.xml,ultimate lightning,FJMEFBGDEHBDLCDKDHGIAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAARSTXRQTOSPAAAAAAAAAAPVQYPUNNWP,96,Player 1,Player 2,3,2
ultimate_lightning-2005.11-4501,.xml,ultimate lightning,EDAADAADBBECAAAAAADMKAHAIAAHALAFAAFGAAGJAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAASAAQTXSPTORWPVRYQUNNPP,357,Player 1,Player 2,1,1
ultimate_lightning-2006.5-442,.xml,ultimate lightning,MADADAAAAAAJAAIAAAAABLAABKAAEEHDCGHDGAFFAA__AA__AAAA__AA__AAAAAAAAAAAXNVAAAAARTNWOSTAAAPUSYPQPAAARPQ,269,Player 1,Player 2,0,2
ultimate_lightning-2014.5-980,.xml,ultimate lightning,DDAAAAAAAAEEMGJAAAAAIBBHDHAAAAFKCLFDGAAAAA__AA__AAAA__AA__AATWYPAAVPAANQXPRATUAASNQPAASRAAAAAAAOAAAA,180,Player 1,Player 2,1,2
ultimate_lightning-2014.5-2169,.xml,ultimate lightning,FAMGAADDAFAAAAAAAAADALHAAEABDBEKACJHAIAGAA__AA__AAAA__AA__AAAASPANTASPUAAAAVAAQAQTPRXAAYAAAAPANAOAWR,50,Player 1,Player 2,3,1
ultimate_lightning-2005.10-8260,.xml,ultimate lightning,DJAADGBEFDAAAAABHMDCAAEAAAAAAAAAGAILAHFKAA__AA__AAAA__AA__AAAAAAAAAAAAPRTXSQTOSWAAAAAAAAAAPVRYQUNNPP,158,Player 1,Player 2,3,2
ultimate_lightning-2014.6-2226,.xml,ultimate lightning,MDKBAAIAAAECAAABAJAAAAAAAADFGHDDLAHAEGAFAA__AA__AAAA__AA__AAAAAAPPVOWPAAAASTTXQUAAAAASNYRQAAAAAAPNRA,137,Player 1,Player 2,1,1
ultimate.2003.09.26.3126,.gsn,ultimate lightning,DDAHBFMFBDAAAJHACEADAAALAGAKIAAAAAAEAAGAAA__AA__AAAA__AA__AASXAPASWAAAOAAYTURPAAAVAQARNNAAAAAPAPQTAA,170,red,blue,1,2
ultimate_lightning-2005.9-785,.xml,ultimate lightning,DEMDAABCFBFAIEAAHDAGAGAHAADAJAAAAKAALAAAAA__AA__AAAA__AA__AAAVAAUAAWAXAAAAOAAAAAARTAAQATARSNPPSNPPQY,118,Player 1,Player 2,1,2
ultimate_lightning-2006.4-1805,.xml,ultimate lightning,AFDGEBMBEDAAKCIHLHFAAAAJGDDAAAAAAAAAAAAAAA__AA__AAAA__AA__AAATAAUPAWRASAARPAVOAQAPQAASAAXNPAAAAATANY,160,Player 1,Player 2,3,1
ultimate.2003.05.31.162,.gsn,ultimate lightning,EAAADAAAAEDAADAAMADABAHAFGAHCBFJAALIAAKGAA__AA__AAAA__AA__AASAPAASAPARWAUAAXATAVPATAARANAPQAOAAYANAQ,76,red,blue,1,2
ultimate_lightning-2005.10-5928,.xml,ultimate lightning,AAAAAAAAAAJDEADAHMKAADAEGBLACFAFIDAAGHBAAA__AA__AAAA__AA__AAAAAAAAAAAAPRTXSQTOSWAAAAAAAAAAPVRYQUNNPP,74,Player 1,Player 2,3,2
ultimate_lightning-2006.0-527,.xml,ultimate lightning,DFDAHDBFBEEAIAAAJDGMAAAAAGACAHAAAAAAAALKAA__AA__AAAA__AA__AAATQAXOWNAAAPPAATAAAQAAAAAARSANVASPAUYPAR,215,Player 1,Player 2,3,1
ultimate.2003.05.22.187,.gsn,ultimate lightning,EDCDDDHAABAAFFAAHAAMAAAALKAABEJGAAIAAAGAAA__AA__AAAA__AA__AAUAAAAAAAAAWATASAXASVNAOAARTRAPYQNQAAPPPA,66,red,blue,1,2
ultimate_lightning-2005.9-6923,.xml,ultimate lightning,FGMBFEEBDIDALAHAJCDKAADAAAAHGAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAARXQSAAAAAAQPTWAAAAASTPPOAAAPRVNNUY,197,Player 1,Player 2,3,1
ultimate_lightning-2005.5-4822,.xml,ultimate lightning,ABDDDEMAAAAHAAHAACAAALAAAAKAGBGAFDJEAFAIAA__AA__AAAA__AA__AASATASATARARXAAWAAAVANQUPPAAAAAYNQPOPAAAA,199,Player 1,Player 2,3,1
ultimate_lightning-2005.9-3943,.xml,ultimate lightning,AABCDGMBDGHAAFDAEAJAAAEIDHAAAAFAALAAAAAKAA__AA__AAAA__AA__AASAPASAWXRAAAVOARATNUTAAAPNAYAAAPQAAQAAPA,72,Player 1,Player 2,3,2
ultimate_lightning-2005.11-255,.xml,ultimate lightning,DFDAHDBEDBEAIAAAGJFMAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAATXRTWUPSNVRPPQPQSNYO,169,Player 1,Player 2,1,1
ultimate_lightning-2005.9-5650,.xml,ultimate lightning,BDAAEBAEADAAMAADAAAHJAHAFAKAIAAFALAGCADGAA__AA__AAAA__AA__AAAAXAAAAVAAAAATAAPAAAAUOPAATPSAQSNPRRYNWQ,167,Player 1,Player 2,3,2
ultimate.2003.09.09.3985,.gsn,ultimate lightning,AABMBAAAAAAEHLCIAAAAAJDDKDHGAAADEAFAGFAAAA__AA__AAAA__AA__AAAPASPASANAOAAXAPAQAVARRAUNWAQAAPTAAYATAA,46,red,blue,3,2
ultimate_lightning-2006.5-5964,.xml,ultimate lightning,AHAAAALMBEAGAHCIAFDDAGAAKAAEDBAFAAAAJAADAA__AA__AAAA__AA__AASAAAAAAAAARTPSXPAAAANQWUTRAAAAYNOQVPAAAP,136,Player 1,Player 2,3,2
ultimate_lightning-2006.0-5367,.xml,ultimate lightning,DEDAADAEBBAAACAAAAIMKAAHAAHDALGFAAFAAAGJAA__AA__AAAA__AA__AAAAAQAARAAAAAAAAAPAAAASTUXPRPTAAVNNQYSOWP,147,Player 1,Player 2,1,1
ultimate.2003.09.26.4660,.gsn,ultimate lightning,DADAEIAMBEAAHCFDALAFAAAKAAAAJBAAAAGDAHAGAA__AA__AAAA__AA__AAARARSAASAAVAAAAAAWATPAANXPANAAQPUYAAQOPT,227,red,blue,1,1
ultimate.2003.11.10.6104,.gsn,ultimate lightning,EDAADDBMBAACHAAADHAAAAFKAAAALAJGAAGFAIAEAA__AA__AAAA__AA__AAQSTPRAAAAASWOTXAAAAANUPVRAAAAAYNPPQAAAAA,192,red,blue,1,2
ultimate.2003.09.25.4265,.gsn,ultimate lightning,AAAMDBAAAAAADDDIBAAAHAEAEHCJAAAFLKGFAAAGAA__AA__AAAA__AA__AAASAWAQAASAAUXAAAAVAAPATOPTAAAAQNNYRAPAPR,215,red,blue,1,1
ultimate_lightning-2005.9-5989,.xml,ultimate lightning,BCMGBHFDIDFGDAAAAAHEAAAAAAAAAAAAKDEALJAAAA__AA__AAAA__AA__AAAAAAAAAAASAAATAQAAQWAASAXPPTPOAAVRYUNNRP,270,Player 1,Player 2,13,2
ultimate_lightning-2006.7-2662,.xml,ultimate lightning,GIMAAAAHAJAHEALAABADADACDAKFEGABAAAAFADAAA__AA__AAAA__AA__AATSUOVRWSTPAAAAXAAARAAAAAAAAAAAAQNQPPNYPA,108,Player 1,Player 2,1,2
ultimate_lightning-2005.10-3842,.xml,ultimate lightning,EMBBEAAAAAIDAAAAAAAAFLAAKDAAJAGDHCFDAHGAAA__AA__AAAA__AA__AAPSXVQAAAAATPUORAAAAANQPRWAAAAAYNTPSAAAAA,121,Player 1,Player 2,1,1
ultimate_lightning-2005.9-7676,.xml,ultimate lightning,BGMLDFBFCEDKEHIDGDJHAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAARQTSWAASTXAPPPOAAVRYUNNQP,288,Player 1,Player 2,1,2
ultimate.2003.11.09.2375,.gsn,ultimate lightning,AABBGMDKDAAAAFHEAAAAAALAAAACIAAFEADJGDHAAA__AA__AAAA__AA__AANATTSAAAAASQXOWRAAAANUPAAQAAAAYVPPPRAAAA,211,red,blue,3,1
ultimate_lightning-2014.6-1138,.xml,ultimate lightning,AAAAAEDBMBAAAAAGDFEHAAAAAIDCLJAAAAAFDKGHAA__AA__AAAA__AA__AAPUTXPSOWPAAPNQTVANSAAAAAAQRYRAAAAAAAAAAA,57,Player 1,Player 2,1,1
ultimate_lightning-2014.2-1866,.xml,ultimate lightning,MEBADDAAAAEAAAAAAAHABLHAAAAAAAGDFJFGKCDIAA__AA__AAAA__AA__AAAAAAAAAAAAAAPSRTURAAAAQNXQPOAAAPVSYNTWPA,207,Player 1,Player 2,1,1
ultimate_lightning-2005.11-5845,.xml,ultimate lightning,AAEAAABDMAAABAFDAKDLAJAAAGAGIFAHCAHEADAAAA__AA__AAAA__AA__AAAQAAPUAAPAPAAXAAPRAAAOAATARAQNASTASYVWAN,58,Player 1,Player 2,1,2
ultimate.2003.10.15.3574,.gsn,ultimate lightning,MBHADDAAEEBFAADAAAHFLAAAAAAAAAGKAAJDCAGIAA__AA__AAAA__AA__AAAAUARSARASWAOAAAAXTAPPATVAAAANQQPAAAAPNY,81,red,blue,1,1
ultimate_lightning-2005.9-622,.xml,ultimate lightning,DDDEKMGHAGDIJCFBFLHBAEAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAVAATAAAAAPAARAOXASAWTAAPAUSRQNPAANPQY,134,Player 1,Player 2,3,2
ultimate.2003.05.28.71,.gsn,ultimate lightning,AEDEAMAAAAAKGDDABAAAADICFBJAAAAAFHLHAGAAAA__AA__AAAA__AA__AAAAVANRAANAAPARSAPWAAAAPPTUXOAAAAAAQTYSQA,34,red,blue,1,2
ultimate.2003.05.20.50,.gsn,ultimate lightning,ADAAFDBMBFAAADHAACEGAJAAAAAAGAEIAAHLAKDAAA__AA__AAAA__AA__AASAPASAAPARXAQAWAAVAUTAOAQAATARNAYANAAPAP,100,red,blue,1,2
ultimate_lightning-2006.7-2842,.xml,ultimate lightning,FHHDDAAEBMFDCAAAAAEBAAAAAAADAAGJAAGIAALKAA__AA__AAAA__AA__AAAAXSPAUQAAAAQOPAWNAAAASVPAYRAAAATRPANTAA,31,Player 1,Player 2,1,1
ultimate.2003.05.09.93,.gsn,ultimate lightning,CAAEEFFBMBAAAAAADDAAAAAAAAAADDGJAHGIHALKAA__AA__AAAA__AA__AAAATWRRTXAAAASOAASAAANUAYPPAAVAAPAAQQAAPN,93,red,blue,1,1
ultimate.2003.09.26.1028,.gsn,ultimate lightning,ADAADDMBHBAHAAAALCDFEAAKAEAAIAAAGAGAAJFAAA__AA__AAAA__AA__AAAPAAXARATAWAUASPAAVNOAAQAPAQNAYSARAAATAP,305,red,blue,1,1
ultimate.2003.09.08.5585,.gsn,ultimate lightning,AHBMBHDDEAAFLCKDEFGAAAGJIDAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAPTXWRAAAAATSORPAAAAANQUSPAAAAAYNVQPAAAAA,334,red,blue,1,2
ultimate.2003.10.07.4016,.gsn,ultimate lightning,AAEABFADAHAGKMEJABDAHAAAFACAIAADGLADAAAAAA__AA__AAAA__AA__AAPAAAAPAAAPASTVAAXWSARAUOQTQYARNAAAAPAAAN,215,red,blue,1,1
ultimate_lightning-2005.9-1542,.xml,ultimate lightning,AAAAFMBAAAAJAAGFHAAACKGAABADLDEIHAAAADEDAA__AA__AAAA__AA__AAAAAAAAAAAAAAATAAQAAAAVORWXTPUASPNPPRYNQS,190,Player 1,Player 2,1,2
ultimate.2003.06.01.126,.gsn,ultimate lightning,AGAAHEMEHBADACDBDAAAAGALADAKAJAFAAAIAAAFAA__AA__AAAA__AA__AASAAAAAAAAAPAXAASWPAUQRTAATPNVAYAOAARNPAQ,122,red,blue,1,2
ultimate.2003.08.27.2794,.gsn,ultimate lightning,AMBAAAAAEAAGBCDFHDGJKAHDALAFDEAAAAAAAAAIAA__AA__AAAA__AA__AATAWASPTNAPARAOAPAAUASAANXAVPAAQRAYQAAAAA,208,red,blue,0,2
ultimate.2003.09.20.78,.gsn,ultimate lightning,AADFEHFMDDAADCAJAAABAAAKABAALHAAAAIGAAGEAA__AA__AAAA__AA__AARSAAAVAASRAAYWAAONUAPAAAAATAAPQTNAAPPAXQ,161,red,blue,3,2
ultimate_lightning-2014.5-2279,.xml,ultimate lightning,FAMGAADDAFAAAAAAAAADALHAAEABDBEKACJHAIAGAA__AA__AAAA__AA__AAUXRTAWTOVAAAAQAAAAAAAPQNAPNAPAAASPASYARA,69,Player 1,Player 2,1,1
ultimate.2003.09.26.2356,.gsn,ultimate lightning,DAAEBDFMBEAAAKIDCAHJAAHAAAALAGAAAAGADAFAAA__AA__AAAA__AA__AAATAAWXAATPAAAVOUAAASNAAAPPAARRYSAAQPAAQN,168,red,blue,3,1
ultimate.2003.05.27.87,.gsn,ultimate lightning,AHAGADAABDFAFAEAMAGAAABAAIACAAJAADLADHEKAA__AA__AAAA__AA__AAURAAAAAAAANAXASAWAASYATOARTPVANQPAAAPAPQ,40,red,blue,1,2
ultimate_lightning-2005.10-954,.xml,ultimate lightning,MDAEAAAAAADDEBJAAAAAHACBGFAAAILKHAAADGAFAA__AA__AAAA__AA__AAAAAAAASXSWAAAAAQATAYAAAAAPTORPAAPQRVNUPN,103,Player 1,Player 2,1,1
ultimate.2003.05.17.40,.gsn,ultimate lightning,AHCAGDAEBMAAAAAAAAEBAAAAADADDFIJAAGFHALKAA__AA__AAAA__AA__AAXWAOAVQUANYAAPNAAAPSAAAAARAAAAAPATQPRSAT,81,red,blue,1,1
ultimate.2003.05.25.205,.gsn,ultimate lightning,BMEBDDFCDDAHAGFAAAEAAAAAAAAAAALKAAJAHAIGAA__AA__AAAA__AA__AAWSAPXAOVAQUAAAAAAAAANAAAAASAATYRPNTPQAPR,152,red,blue,1,2
ultimate.2003.11.27.5613,.gsn,ultimate lightning,IEBMDDHADABFHAAAAAAAKAAAAAAAAAGGCAJLADFEAA__AA__AAAA__AA__AAUSAOVPAWSXAAAAAAAAAAQAAAAATARNQTPAPPARNY,49,red,blue,3,2
ultimate.2003.06.04.103,.gsn,ultimate lightning,BBAFDECGAAMAAADEFAAADKAAAAGHAALDAAIAAHJAAA__AA__AAAA__AA__AASAAAQAAAPQNAWAAAXUNRAPAAPTAAVAAPATRYSAOA,171,red,blue,1,1
ultimate_lightning-2005.11-1764,.xml,ultimate lightning,DFDAHDBEDMEAIAAAJBFGAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AAAAAAAAAAAAARNWTXNVRAAQOYSTUSQAAAAPPPPAAA,63,Player 1,Player 2,11,1
ultimate.2003.05.13.65,.gsn,ultimate lightning,DGBMHGDBHFAAFLJCKEEAAAADADAIAAAAAAAAAAAAAA__AA__AAAA__AA__AAPPAAXWAANNARAAPPAAAAQAAVASAUAATQAATOSARY,127,red,blue,3,1
ultimate_lightning-2005.10-233,.xml,ultimate lightning,MBCAEDAAFFBAAAAAAAAHADALGAHDAAGIAAEKAJADAA__AA__AAAA__AA__AAPTPRPAAAAAQSUWSAAAAANXROVAAAAAYNQPTAAAAA,186,Player 1,Player 2,3,2
ultimate.2003.05.13.269,.gsn,ultimate lightning,DFDEDGFABMAAAAAAACBEAAAAAAHDLAAGAAJAHAIKAA__AA__AAAA__AA__AAWXAASROAQATPAAAAAANAPUAAVAAAAQSYRTAPAPAN,71,red,blue,1,1
ultimate.2003.09.27.428,.gsn,ultimate lightning,AEAAABMJAEDAIADABACAAFAALAAAKFHDAGAAGAHDAA__AA__AAAA__AA__AAPPNAQXNYWAAPAAQRSUOVAAAAPTSRTAAAAAAAAAAA,157,red,blue,1,1
ultimate.2003.08.04.5160,.gsn,ultimate lightning,AAAAHBMBGAAAAAAEIAAAADJADLACKAAGHAEFDDFAAA__AA__AAAA__AA__AAAPAAUAAARPAWAAAXAAATAAOAVRYPNAAAQNPQSSTA,149,red,blue,1,1
ultimate_lightning-2014.8-2416,.xml,ultimate lightning,MEAAAAAAAAFAEBDDAAAFJLCAAHDAAAGABHIADAKGAA__AA__AAAA__AA__AANSVOWSAXRUAATAPRAATQAAAAPAAAPNAAAAPAAAQY,113,Player 1,Player 2,3,2
ultimate_lightning-2005.10-1034,.xml,ultimate lightning,GBDBIDCAEMADAAAAAAAEAJAAAFAALFAHAAKGDAHAAA__AA__AAAA__AA__AAPSVXAAAAAARPUQSAAAAANNTOPWAAAATYQPRAAAAA,69,Player 1,Player 2,1,1
ultimate_lightning-2006.0-2831,.xml,ultimate lightning,DFDAHDBEDMEAIAAAJBFGAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AAWSAPASAARATAVARAATUAAAONXAANAAAQYPAAPAQP,134,Player 1,Player 2,1,2
